5.960027600900002653e+03 0.000000000000000000e+00 1.000000000000000000e+00
6.250111516700001630e+03 4.136533737182617188e-01 1.000000000000000000e+01
6.536221032200001900e+03 1.168377761840820312e+02 1.246000000000000000e+03
6.804781651100001909e+03 1.180618202686309814e+02 1.270000000000000000e+03
6.975681244000003062e+03 1.186103751659393311e+02 1.279000000000000000e+03
7.054734984200003055e+03 2.409165875911712646e+02 2.523000000000000000e+03
7.133148701100002654e+03 5.477899885177612305e+02 5.962000000000000000e+03
7.259543572900003710e+03 6.720628097057342529e+02 7.222000000000000000e+03
7.391994773300002635e+03 8.797363064289093018e+02 9.508000000000000000e+03
7.455393287200002305e+03 1.183361485958099365e+03 1.292400000000000000e+04
7.463574886400002470e+03 1.186431807756423950e+03 1.297800000000000000e+04
7.549502659100001438e+03 1.380850218057632446e+03 1.523600000000000000e+04
7.570687338300002011e+03 1.562992957115173340e+03 1.743700000000000000e+04
7.637876007200002277e+03 1.620869071245193481e+03 1.824700000000000000e+04
7.689812627700001940e+03 1.813904072284698486e+03 2.050600000000000000e+04
7.689812627700001940e+03 2.000971165180206299e+03 2.267300000000000000e+04
