3.139009226799011230e+03 8.021428036212921143e+03 1.290358158636093140e+04 1.759730538940429688e+04
1.433055639266967773e+00 1.453014850616455078e+00 1.501511573791503906e+00 1.453316688537597656e+00
5.269885230064392090e+01 5.970151829719543457e+01 6.035893368721008301e+01 5.986151456832885742e+01
1.273676202297210693e+02 1.399283249378204346e+02 1.463916449546813965e+02 1.471175694465637207e+02
