5.004505519866943359e+02 1.000175144195556641e+03 1.500183057308197021e+03 2.000199511289596558e+03
5.001667158603668213e+02 1.000305525541305542e+03 1.500326414585113525e+03 2.000260670423507690e+03
1.433055639266967773e+00 1.453014850616455078e+00 1.501511573791503906e+00 1.453316688537597656e+00
5.269885230064392090e+01 5.970151829719543457e+01 6.035893368721008301e+01 5.986151456832885742e+01
1.273676202297210693e+02 1.399283249378204346e+02 1.463916449546813965e+02 1.471175694465637207e+02
