1.786974413000000368e+02 3.182585019000001125e+02 4.101982037000000787e+02 6.188024594000000889e+02
1.879993692000000465e+02 5.717522122000002582e+02 9.135263924000004181e+02 1.158688901000000442e+03
1.265441928000000047e+02 4.159343919000001506e+02 5.876523325000000568e+02 6.570139066000001549e+02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
