5.796862523200000396e+03 0.000000000000000000e+00 1.000000000000000000e+00
5.828420414700000947e+03 2.237512421607971191e+01 3.140000000000000000e+02
5.862446414400001231e+03 2.345526528358459473e+01 3.280000000000000000e+02
5.891824845699999969e+03 1.971664206981658936e+02 2.818000000000000000e+03
5.899434511000002203e+03 4.152248451709747314e+02 5.802000000000000000e+03
5.927805272100001275e+03 4.163373835086822510e+02 5.816000000000000000e+03
5.947603763000001891e+03 1.147013104200363159e+03 1.592900000000000000e+04
5.962990916000000652e+03 1.147200912952423096e+03 1.593200000000000000e+04
5.974047949100001460e+03 1.151290445566177368e+03 1.599800000000000000e+04
5.977775361700000758e+03 4.775797153472900391e+03 4.125400000000000000e+04
5.977775361700000758e+03 6.000023196697235107e+03 5.088000000000000000e+04
