4.853774334200001249e+03 0.000000000000000000e+00 1.000000000000000000e+00
4.882068237000001318e+03 9.460174965858459473e+01 1.352000000000000000e+03
4.892550065400000676e+03 1.181118912696838379e+02 1.678000000000000000e+03
4.895492497800001729e+03 1.191619412899017334e+02 1.693000000000000000e+03
4.906212554700000510e+03 1.226396198272705078e+02 1.744000000000000000e+03
4.933410201300001972e+03 1.231099021434783936e+02 1.751000000000000000e+03
4.942951449800000773e+03 1.243959438800811768e+02 1.770000000000000000e+03
4.960589742500001194e+03 1.312086327075958252e+02 1.863000000000000000e+03
4.980109934100001738e+03 3.717977819442749023e+02 5.096000000000000000e+03
4.984367242600001191e+03 4.044113419055938721e+02 5.597000000000000000e+03
4.995718244000001505e+03 5.395860126018524170e+02 7.445000000000000000e+03
5.012779539000001023e+03 5.397739806175231934e+02 7.448000000000000000e+03
5.035097515400000702e+03 5.436975061893463135e+02 7.514000000000000000e+03
5.056067609000002449e+03 6.514321384429931641e+02 8.980000000000000000e+03
5.059548379200001364e+03 8.264095969200134277e+02 1.133300000000000000e+04
5.077425129500000367e+03 9.402121527194976807e+02 1.297300000000000000e+04
5.083102440100001331e+03 1.234854671716690063e+03 1.698700000000000000e+04
5.083102440100001331e+03 4.000104872226715088e+03 3.838100000000000000e+04
