1.158688901000000442e+03 0.000000000000000000e+00 1.000000000000000000e+00
1.162931744300000219e+03 4.352953486442565918e+02 7.616000000000000000e+03
1.165643005800000083e+03 4.354374072551727295e+02 7.634000000000000000e+03
1.167063519400000359e+03 4.354686586856842041e+02 7.639000000000000000e+03
1.168521756000000323e+03 4.355471026897430420e+02 7.649000000000000000e+03
1.174197571100000232e+03 4.360010583400726318e+02 7.702000000000000000e+03
1.178220458100000315e+03 4.360641248226165771e+02 7.709000000000000000e+03
1.187126690800000461e+03 4.361421649456024170e+02 7.717000000000000000e+03
1.204591537600000265e+03 4.363608918190002441e+02 7.739000000000000000e+03
1.207269923300000073e+03 4.365487575531005859e+02 7.757000000000000000e+03
1.207269923300000073e+03 4.000001776695251465e+03 7.124800000000000000e+04
