5.717522122000002582e+02 0.000000000000000000e+00 1.000000000000000000e+00
5.767290589000001546e+02 1.829845190048217773e+00 1.810000000000000000e+02
5.832632727000002433e+02 1.861091613769531250e+00 1.850000000000000000e+02
6.331739234000001488e+02 1.986889362335205078e+00 2.020000000000000000e+02
6.339115163999999822e+02 4.038047552108764648e+00 3.920000000000000000e+02
6.486278237000002491e+02 4.131788253784179688e+00 4.050000000000000000e+02
6.545126039000001583e+02 4.163358688354492188e+00 4.080000000000000000e+02
6.719620629000003191e+02 5.415716886520385742e+00 5.240000000000000000e+02
6.723828872000001411e+02 8.643267869949340820e+00 7.940000000000000000e+02
6.731081932000000734e+02 2.290973758697509766e+01 1.880000000000000000e+03
6.880183360000002040e+02 2.301944589614868164e+01 1.893000000000000000e+03
6.936439739000001055e+02 2.305069184303283691e+01 1.896000000000000000e+03
7.111400669000001926e+02 2.431919097900390625e+01 2.012000000000000000e+03
7.114857445000002372e+02 2.651145601272583008e+01 2.193000000000000000e+03
7.384439156000003095e+02 3.233926224708557129e+01 2.667000000000000000e+03
7.466269957000001796e+02 3.473487877845764160e+01 2.835000000000000000e+03
7.626372383000003765e+02 3.475050234794616699e+01 2.837000000000000000e+03
7.796000266000003194e+02 3.721050119400024414e+01 3.039000000000000000e+03
7.896634179000002405e+02 4.320738673210144043e+01 3.554000000000000000e+03
8.066052466000002141e+02 5.330427908897399902e+01 4.319000000000000000e+03
8.066052466000002141e+02 2.000031701803207397e+03 4.203300000000000000e+04
