9.135263924000004181e+02 0.000000000000000000e+00 1.000000000000000000e+00
9.207125347000002193e+02 1.988554000854492188e+00 1.830000000000000000e+02
9.613014593000001469e+02 2.145224094390869141e+00 2.000000000000000000e+02
9.664417146000000685e+02 3.139002275466918945e+01 2.605000000000000000e+03
9.749974242000002960e+02 3.223623657226562500e+01 2.673000000000000000e+03
9.992218395000002147e+02 3.306663990020751953e+01 2.717000000000000000e+03
1.000140420900000322e+03 5.745391058921813965e+01 4.625000000000000000e+03
1.012617252600000370e+03 6.121291732788085938e+01 4.925000000000000000e+03
1.025020240900000317e+03 6.290609669685363770e+01 5.061000000000000000e+03
1.038464974000000439e+03 7.429289388656616211e+01 6.033000000000000000e+03
1.040259476200000108e+03 9.798696970939636230e+01 7.915000000000000000e+03
1.045972277400000394e+03 9.820670342445373535e+01 7.934000000000000000e+03
1.047018749000000298e+03 9.909864282608032227e+01 8.003000000000000000e+03
1.051447317900000371e+03 1.206103694438934326e+02 9.722000000000000000e+03
1.055027376700000332e+03 1.399841198921203613e+02 1.126700000000000000e+04
1.059987407100000155e+03 1.422091672420501709e+02 1.143900000000000000e+04
1.061718149600000288e+03 1.474064610004425049e+02 1.182900000000000000e+04
1.069824423600000273e+03 1.475002198219299316e+02 1.183600000000000000e+04
1.073281261300000097e+03 1.601887948513031006e+02 1.288100000000000000e+04
1.076836057300000220e+03 6.119513638019561768e+02 2.236100000000000000e+04
1.080912574400000494e+03 6.147064476013183594e+02 2.257900000000000000e+04
1.082497826400000349e+03 6.235221204757690430e+02 2.333200000000000000e+04
1.084269446400000334e+03 6.244661402702331543e+02 2.342300000000000000e+04
1.084321981199999982e+03 6.420632593631744385e+02 2.486500000000000000e+04
1.090258516400000417e+03 6.445210185050964355e+02 2.511100000000000000e+04
1.090258516400000417e+03 3.000009288072586060e+03 6.954300000000000000e+04
