1.879993692000000465e+02 0.000000000000000000e+00 1.000000000000000000e+00
2.053872452000000806e+02 7.359602451324462891e-01 1.680000000000000000e+02
2.403561506000000918e+02 7.359602451324462891e-01 1.700000000000000000e+02
2.434861328000000924e+02 9.555544853210449219e-01 1.940000000000000000e+02
2.477112234000000797e+02 9.712195396423339844e-01 1.980000000000000000e+02
3.011710838000001331e+02 9.869048595428466797e-01 1.990000000000000000e+02
3.174563348000000360e+02 1.098241090774536133e+00 2.040000000000000000e+02
3.441016270000001214e+02 1.488675355911254883e+00 2.610000000000000000e+02
3.775844334000001936e+02 1.723438024520874023e+00 2.710000000000000000e+02
3.802592570000000478e+02 2.553468465805053711e+00 3.820000000000000000e+02
3.906963686000001417e+02 6.735547304153442383e+00 8.050000000000000000e+02
3.946495336000001544e+02 4.157177486419677734e+02 8.135000000000000000e+03
4.077953550000001428e+02 4.221676716804504395e+02 8.633000000000000000e+03
4.077953550000001428e+02 1.000036808013916016e+03 2.015600000000000000e+04
