2.239411423999999897e+03 0.000000000000000000e+00 1.000000000000000000e+00
2.266463482000000113e+03 6.939771175384521484e-01 5.900000000000000000e+01
2.280158619000000272e+03 1.575444936752319336e+00 1.360000000000000000e+02
2.303945260000000417e+03 4.755938005447387695e+01 2.518000000000000000e+03
2.309649160000000393e+03 1.383595559597015381e+02 7.326000000000000000e+03
2.313895153000000391e+03 1.384639127254486084e+02 7.335000000000000000e+03
2.316146853000000192e+03 1.435498316287994385e+02 7.705000000000000000e+03
2.339614248800000496e+03 1.471198487281799316e+02 7.921000000000000000e+03
2.342654360000000452e+03 1.678766791820526123e+02 8.685000000000000000e+03
2.348358260000000428e+03 2.869341402053833008e+02 1.413600000000000000e+04
2.352604253000000426e+03 2.870564928054809570e+02 1.414500000000000000e+04
2.354856952999999976e+03 2.922268769741058350e+02 1.451500000000000000e+04
2.378319248800000423e+03 2.958207659721374512e+02 1.473100000000000000e+04
2.383997548800000004e+03 4.238678214550018311e+02 2.093300000000000000e+04
2.388211642900000697e+03 4.239900496006011963e+02 2.094200000000000000e+04
2.390458242900000187e+03 4.298437075614929199e+02 2.131200000000000000e+04
2.393048475400000825e+03 4.374159505367279053e+02 2.169000000000000000e+04
2.398739875400000528e+03 5.528835058212280273e+02 2.724700000000000000e+04
2.402950969500001065e+03 5.530216016769409180e+02 2.725600000000000000e+04
2.405179469500000778e+03 5.589394280910491943e+02 2.762500000000000000e+04
2.405474869500000750e+03 5.637125010490417480e+02 2.790100000000000000e+04
2.411135169500000302e+03 6.826269502639770508e+02 3.363000000000000000e+04
2.414287834100000509e+03 6.860712447166442871e+02 3.385300000000000000e+04
2.419948134100000061e+03 6.912930562496185303e+02 3.421700000000000000e+04
2.421984734100000423e+03 6.950113649368286133e+02 3.445600000000000000e+04
2.423987904700000854e+03 7.029727821350097656e+02 3.499100000000000000e+04
2.424885558100000708e+03 7.039792096614837646e+02 3.505300000000000000e+04
2.437430558100000781e+03 7.047596580982208252e+02 3.509800000000000000e+04
2.464469428200000948e+03 7.098618190288543701e+02 3.545200000000000000e+04
2.465089828200000738e+03 7.152033016681671143e+02 3.581600000000000000e+04
2.467394113000000743e+03 7.219702017307281494e+02 3.626000000000000000e+04
2.474372828200000640e+03 7.237984149456024170e+02 3.637100000000000000e+04
2.475842258100000436e+03 7.325271787643432617e+02 3.696200000000000000e+04
2.484495828200000688e+03 7.326681697368621826e+02 3.697100000000000000e+04
2.484808234100000846e+03 7.443467323780059814e+02 3.766600000000000000e+04
2.486830928200000471e+03 7.452644214630126953e+02 3.771900000000000000e+04
2.489886828200000309e+03 7.455749180316925049e+02 3.773600000000000000e+04
2.492022458500000539e+03 7.527248983383178711e+02 3.816300000000000000e+04
2.505266128200000367e+03 7.586496138572692871e+02 3.844500000000000000e+04
2.506758628200000658e+03 7.677203457355499268e+02 3.905600000000000000e+04
2.507078628200000367e+03 7.686946280002593994e+02 3.911900000000000000e+04
2.507601228200000605e+03 7.720085201263427734e+02 3.932200000000000000e+04
2.510657128200000898e+03 7.722881336212158203e+02 3.933900000000000000e+04
2.513296858500000781e+03 7.791731503009796143e+02 3.976500000000000000e+04
2.515330358500000784e+03 7.882766048908233643e+02 4.037600000000000000e+04
2.515650358500000948e+03 7.892268307209014893e+02 4.043900000000000000e+04
2.518647858500000893e+03 7.928333182334899902e+02 4.065900000000000000e+04
2.561360339700000168e+03 7.943838963508605957e+02 4.074800000000000000e+04
2.600113530000000537e+03 7.993679790496826172e+02 4.109300000000000000e+04
2.623417930000000979e+03 8.045529158115386963e+02 4.144100000000000000e+04
2.658164930000000822e+03 8.134244222640991211e+02 4.202900000000000000e+04
2.718873330000000806e+03 8.184238872528076172e+02 4.237600000000000000e+04
2.719228830000000926e+03 8.286277716159820557e+02 4.305000000000000000e+04
2.724517130000001089e+03 8.299920067787170410e+02 4.312900000000000000e+04
2.728648230000000694e+03 8.305638420581817627e+02 4.315900000000000000e+04
2.729004730000001018e+03 8.405532491207122803e+02 4.383300000000000000e+04
2.730983330000000933e+03 8.462599847316741943e+02 4.415700000000000000e+04
2.734039230000000316e+03 8.465525259971618652e+02 4.417400000000000000e+04
2.741877330000000711e+03 9.101737287044525146e+02 4.701600000000000000e+04
2.743336830000001100e+03 9.193492479324340820e+02 4.762700000000000000e+04
2.743676830000001246e+03 9.203041634559631348e+02 4.769000000000000000e+04
2.744212430000000950e+03 9.260819013118743896e+02 4.801300000000000000e+04
2.747268330000000788e+03 9.263791770935058594e+02 4.803000000000000000e+04
2.748727830000001177e+03 1.035629063367843628e+03 5.356200000000000000e+04
2.749067830000000868e+03 1.036567050457000732e+03 5.362500000000000000e+04
2.749792077200001131e+03 1.043052642107009888e+03 5.400900000000000000e+04
2.750307330000001002e+03 1.106735863208770752e+03 5.683300000000000000e+04
2.752161430000000564e+03 1.109423610448837280e+03 5.696600000000000000e+04
2.753744669900000645e+03 1.124183322429656982e+03 5.790900000000000000e+04
2.754191430000001219e+03 1.124558289289474487e+03 5.793000000000000000e+04
2.756703430000000935e+03 1.124886828184127808e+03 5.794700000000000000e+04
2.758286669900000106e+03 1.139645728826522827e+03 5.889000000000000000e+04
2.759227177200000824e+03 1.142662400722503662e+03 5.906800000000000000e+04
2.761263029100000949e+03 1.252304481744766235e+03 6.470000000000000000e+04
2.779134524000000965e+03 1.253257801771163940e+03 6.475600000000000000e+04
2.781450896000000284e+03 1.266736196994781494e+03 6.569900000000000000e+04
2.781778896000000259e+03 1.278614061594009399e+03 6.656700000000000000e+04
2.781922896000000492e+03 1.279098855733871460e+03 6.659300000000000000e+04
2.783198552000000291e+03 1.365984237670898438e+03 7.108800000000000000e+04
2.790239045000000715e+03 1.366031318187713623e+03 7.109100000000000000e+04
2.790572045000000799e+03 1.377814508676528931e+03 7.195900000000000000e+04
2.790738045000000511e+03 1.378314377307891846e+03 7.198500000000000000e+04
2.790902931000000081e+03 1.382128066778182983e+03 7.224600000000000000e+04
2.791220931000000292e+03 1.484092196941375732e+03 7.779400000000000000e+04
2.791264931000000161e+03 1.484560893535614014e+03 7.782000000000000000e+04
2.792929831000000377e+03 1.678942267656326294e+03 8.804000000000000000e+04
2.868962945000001127e+03 1.827964879512786865e+03 9.599900000000000000e+04
2.875503759000000628e+03 1.832621787309646606e+03 9.637100000000000000e+04
2.881398559000000660e+03 1.844875981569290161e+03 9.726000000000000000e+04
2.891363559000001260e+03 1.853361379384994507e+03 9.791100000000000000e+04
2.891598559000000932e+03 1.857785887956619263e+03 9.826300000000000000e+04
2.898333559000000605e+03 1.857864081144332886e+03 9.826900000000000000e+04
2.900059559000001173e+03 1.866802857160568237e+03 9.893200000000000000e+04
2.904140659000001051e+03 1.875960787773132324e+03 9.961600000000000000e+04
2.904758173000000625e+03 1.885728250265121460e+03 1.003340000000000000e+05
2.906476373000000422e+03 1.898623363018035889e+03 1.012850000000000000e+05
2.908426373000000694e+03 1.911614610910415649e+03 1.022290000000000000e+05
2.918510373000000072e+03 1.923056046962738037e+03 1.030670000000000000e+05
2.939358873000000585e+03 1.932542680025100708e+03 1.037960000000000000e+05
2.944775373000000400e+03 1.944624778270721436e+03 1.046650000000000000e+05
2.945655373000000054e+03 1.961552564382553101e+03 1.056390000000000000e+05
2.950219273000000157e+03 1.977244410037994385e+03 1.067510000000000000e+05
2.950702575000000706e+03 2.126331200361251831e+03 1.147600000000000000e+05
2.953033175000000483e+03 2.131835884809494019e+03 1.149620000000000000e+05
2.958297813000001497e+03 2.136385310888290405e+03 1.153340000000000000e+05
