1.601013045000000602e+03 0.000000000000000000e+00 1.000000000000000000e+00
1.602636261999999988e+03 9.280252456665039062e-02 2.000000000000000000e+00
1.606055862000000388e+03 1.084244251251220703e-01 4.000000000000000000e+00
1.659049998000000414e+03 1.865472793579101562e-01 1.000000000000000000e+01
1.665414698000000044e+03 3.583962917327880859e-01 2.200000000000000000e+01
1.669690598000000591e+03 4.209046363830566406e-01 2.700000000000000000e+01
1.675257498000000396e+03 8.280329704284667969e-01 5.700000000000000000e+01
1.788044392000000244e+03 5.145255327224731445e+00 3.640000000000000000e+02
1.789402119000000539e+03 5.223352193832397461e+00 3.650000000000000000e+02
1.792834519000000228e+03 5.238971233367919922e+00 3.670000000000000000e+02
1.845694755000000441e+03 5.332714319229125977e+00 3.730000000000000000e+02
1.852061455000000251e+03 5.489366769790649414e+00 3.850000000000000000e+02
1.856339355000000296e+03 5.551779270172119141e+00 3.900000000000000000e+02
1.861902255000000196e+03 5.990366220474243164e+00 4.200000000000000000e+02
1.883780252100000325e+03 1.381899046897888184e+01 9.320000000000000000e+02
1.887986715800000411e+03 4.586696982383728027e+01 2.397000000000000000e+03
1.888134587800000645e+03 4.591289877891540527e+01 2.398000000000000000e+03
1.888242597800000567e+03 4.605404210090637207e+01 2.403000000000000000e+03
1.889355297800000471e+03 4.614777588844299316e+01 2.406000000000000000e+03
1.899309015800000452e+03 4.624151897430419922e+01 2.409000000000000000e+03
1.919819979800000510e+03 4.722578954696655273e+01 2.444000000000000000e+03
1.922079717700000401e+03 1.052911265134811401e+03 3.867000000000000000e+04
1.942590681700000687e+03 1.053928030490875244e+03 3.870500000000000000e+04
1.947479960500000516e+03 1.126832234621047974e+03 4.079000000000000000e+04
1.998381144000000404e+03 1.130491685867309570e+03 4.100200000000000000e+04
1.998381144000000404e+03 2.000030222892761230e+03 7.105200000000000000e+04
