5.001221468448638916e+02 1.000096156597137451e+03 1.500239368438720703e+03 2.000152428865432739e+03
5.001145212650299072e+02 1.000099939346313477e+03 1.500173945903778076e+03 2.000195622444152832e+03
5.798726081848144531e-01 6.259009838104248047e-01 7.349672317504882812e-01 7.967846393585205078e-01
1.388544058799743652e+01 1.692062377929687500e+01 1.720578455924987793e+01 1.727094650268554688e+01
4.371773004531860352e+01 4.769424676895141602e+01 5.065653443336486816e+01 5.036904692649841309e+01
