3.268513070000000766e+02 0.000000000000000000e+00 1.000000000000000000e+00
3.269513070000000994e+02 4.576590061187744141e-01 1.770000000000000000e+02
3.270490870000000996e+02 1.007531166076660156e+00 3.630000000000000000e+02
3.274435650000000919e+02 2.197522401809692383e+00 6.880000000000000000e+02
3.275831630000000132e+02 2.310778856277465820e+00 7.170000000000000000e+02
3.276831629999999791e+02 3.334194421768188477e+00 1.000000000000000000e+03
3.286646440000000666e+02 5.087004661560058594e+00 1.481000000000000000e+03
3.287646440000000325e+02 6.281314611434936523e+00 1.822000000000000000e+03
3.293914630000000443e+02 6.860280752182006836e+00 1.997000000000000000e+03
3.294914630000000670e+02 9.139470815658569336e+00 2.660000000000000000e+03
3.302152439999999842e+02 1.169685006141662598e+01 3.362000000000000000e+03
3.303929090000000883e+02 3.524511959552764893e+02 2.047000000000000000e+04
3.348193950000000427e+02 3.524824428558349609e+02 2.048000000000000000e+04
3.368170740000001047e+02 3.525136895179748535e+02 2.048500000000000000e+04
3.370447050000000218e+02 7.135428907871246338e+02 3.714100000000000000e+04
3.375752930000000447e+02 7.135897622108459473e+02 3.715300000000000000e+04
3.392729740000000334e+02 7.135897622108459473e+02 3.715600000000000000e+04
3.401677940000000149e+02 7.138158199787139893e+02 3.721100000000000000e+04
3.409165390000000571e+02 7.139289839267730713e+02 3.724100000000000000e+04
3.409165390000000571e+02 2.524759350061416626e+03 1.163940000000000000e+05
