3.268513070000000766e+02 0.000000000000000000e+00 1.000000000000000000e+00
3.270936290000000781e+02 3.608222007751464844e-01 7.400000000000000000e+01
3.718822590000001469e+02 7.680022716522216797e-01 2.170000000000000000e+02
3.736104250000001343e+02 1.241356358528137207e+02 5.302000000000000000e+03
3.742739440000001423e+02 1.248251569271087646e+02 5.480000000000000000e+03
3.766044430000000034e+02 1.265775244235992432e+02 5.844000000000000000e+03
3.777060910000001286e+02 1.276882884502410889e+02 6.008000000000000000e+03
3.788513690000000338e+02 1.322699983119964600e+02 6.479000000000000000e+03
3.793976570000000947e+02 2.837870254755020142e+03 1.203780000000000000e+05
3.794027550000000701e+02 2.838261868000030518e+03 1.204740000000000000e+05
3.794027550000000701e+02 3.000002494335174561e+03 1.283390000000000000e+05
